path,quality,folder,fruit,source,label
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153355.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153420.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153423.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153425.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153429.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153433.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153437.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153441.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153444.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153448.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153451.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153507.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153510.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153529.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153543.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153558.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153601.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153604.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153608.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153632.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153635.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153640.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153646.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153649.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153655.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153715.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153722.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153854.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153857.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_153900.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155758.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155801.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155821.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155823.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155828.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155831.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155833.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155845.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155848.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155853.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155859.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155902.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155906.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155914.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155922.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155927.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_155931.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160241.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160245.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160249.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160255.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160259.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160302.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160308.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160313.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160316.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160320.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160327.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160331.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160334.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160338.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160345.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160348.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160352.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160356.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160405.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160409.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160416.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160419.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160427.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160432.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160454.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160457.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160500.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160505.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160520.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160523.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160529.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160552.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160557.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160608.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160625.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160629.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160641.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160659.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160705.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160723.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160732.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160755.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160800.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160826.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160830.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160833.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160837.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160856.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160907.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160948.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160952.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_160957.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161001.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161006.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161024.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161035.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161040.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161106.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161109.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161113.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161118.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161122.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161129.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161132.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161142.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161151.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161155.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161200.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161220.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161230.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161239.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161246.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161322.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161326.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161331.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161336.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161343.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161347.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161404.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161407.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161410.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161416.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161421.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161425.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161504.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161509.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161518.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161528.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161533.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161552.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161556.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161600.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161603.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161607.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161617.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161621.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161624.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161631.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161636.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161641.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161647.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161650.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161654.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161713.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161721.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161729.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161734.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161743.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_161747.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164112.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164116.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164119.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164125.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164132.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164135.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164144.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164155.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164158.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164202.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164210.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164234.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164242.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164246.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164258.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164300.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164304.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164309.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164316.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164319.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164332.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164334.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164338.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164342.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164347.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164404.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164408.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164416.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164425.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164429.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164435.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164441.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164444.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164454.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164457.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164506.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164514.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164518.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164528.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164542.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164612.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164614.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164618.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164623.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164627.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164646.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164650.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164801.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164806.jpg,Premium,Good,Apple,Kaggle,0.0
..\..\data\external\Good Quality_Fruits\Apple_Good\20190809_164813.jpg,Premium,Good,Apple,Kaggle,0.0
